timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,depth,voltage,current
1763806582,,,,,,3.937000036239624,,,,23.237096786499023,,
1763806584,,,,,,3.937000036239624,,,,23.592830657958984,,
1763806586,51.19188690185547,17.191932678222656,26.0,0.05,0.59,3.937000036239624,,,,24.279762268066406,,
1763806588,51.1918830871582,17.191932678222656,26.0,0.06,0.59,3.937000036239624,,,,23.686874389648438,,
1763806590,51.1918830871582,17.191932678222656,26.0,0.07,0.59,3.937000036239624,,,,24.267494201660156,,
1763806592,51.1918830871582,17.191932678222656,25.0,0.08,0.6,3.937000036239624,,,,23.682785034179688,,
1763806594,51.1918830871582,17.191930770874023,25.0,0.09,0.6,3.937000036239624,,,,24.07122802734375,,
1763806596,51.19187927246094,17.191930770874023,25.0,0.11,0.6,3.937000036239624,,,,24.099849700927734,,
1763806598,51.19187927246094,17.19192886352539,25.0,0.11,0.6,3.937000036239624,,,,24.103939056396484,,
1763806600,51.19187545776367,17.191926956176758,26.0,0.12,0.59,3.937000036239624,,,,23.60918426513672,,
1763806602,51.19187545776367,17.191925048828125,25.0,0.12,0.6,3.937000036239624,,,,24.08349609375,,
1763806604,51.19187545776367,17.19192123413086,25.0,0.09,0.6,3.937000036239624,,,,23.633718490600586,,
1763806606,51.19187545776367,17.191919326782227,25.0,0.04,0.6,3.937000036239624,,,,24.12029457092285,,
1763806608,51.191871643066406,17.191917419433594,26.0,0.01,0.59,3.937000036239624,,,,24.063051223754883,,
1763806610,51.19186782836914,17.191917419433594,26.0,0.01,0.59,3.875,,,,24.103939056396484,,
1763806612,51.19186782836914,17.191919326782227,26.0,0.01,0.59,3.812000036239624,,,,23.08172035217285,,
1763806614,,,,,,3.812000036239624,,,,24.095762252807617,,
1763806616,51.191864013671875,17.19192123413086,27.0,0.02,0.56,3.75,,,,24.091672897338867,,
1763806618,51.191864013671875,17.19192123413086,27.0,0.02,0.56,3.75,,,,23.24936294555664,,
1763806620,51.191864013671875,17.19192123413086,27.0,0.02,0.56,3.75,,,,24.14073944091797,,
1763806622,51.19186019897461,17.19192123413086,27.0,0.01,0.56,3.687000036239624,,,,24.13665008544922,,
1763806624,51.191864013671875,17.191919326782227,27.0,0.01,0.56,3.75,,,,23.650074005126953,,
1763806626,51.191864013671875,17.191917419433594,27.0,0.01,0.56,3.687000036239624,,,,24.087583541870117,,
1763806628,51.191864013671875,17.19191551208496,27.0,0.01,0.56,3.687000036239624,,,,24.30429458618164,,
1763806630,51.191864013671875,17.191917419433594,28.0,0.01,0.55,3.75,,,,23.641895294189453,,
1763806632,51.191864013671875,17.191919326782227,28.0,0.01,0.55,3.75,,,,24.099849700927734,,
1763806634,51.19186782836914,17.191919326782227,28.0,0.02,0.55,3.75,,,,23.60100746154785,,
1763806636,51.19186782836914,17.191917419433594,27.0,0.01,0.61,3.75,,,,24.1243839263916,,
1763806638,51.19186782836914,17.191917419433594,27.0,0.01,0.61,3.75,,,,24.30838394165039,,
1763806640,51.191871643066406,17.19191551208496,27.0,0.01,0.61,3.75,,,,23.233009338378906,,
1763806642,51.191871643066406,17.19191551208496,27.0,0.01,0.61,3.75,,,,23.641895294189453,,
1763806644,51.191871643066406,17.19191551208496,27.0,0.01,0.61,3.75,,,,24.1243839263916,,
1763806646,51.19187545776367,17.191913604736328,27.0,0.01,0.61,3.75,,,,24.12029457092285,,
1763806648,51.19187545776367,17.19191551208496,26.0,0.01,0.64,3.687000036239624,,,,24.116207122802734,,
1763806650,51.19187545776367,17.191917419433594,26.0,0.01,0.64,3.75,,,,23.233009338378906,,
1763806652,51.19187927246094,17.191919326782227,26.0,0.02,0.58,3.75,,,,23.637807846069336,,
1763806654,51.19187545776367,17.19192123413086,28.0,0.02,0.55,3.687000036239624,,,,23.60100746154785,,
1763806656,51.19187927246094,17.191923141479492,27.0,0.02,0.57,3.687000036239624,,,,23.25754165649414,,
1763806658,51.19187545776367,17.191925048828125,27.0,0.02,0.57,3.687000036239624,,,,24.087583541870117,,
1763806660,51.19187545776367,17.191925048828125,28.0,0.02,0.55,3.687000036239624,,,,24.112117767333984,,
1763806662,51.19187927246094,17.191923141479492,28.0,0.01,0.55,3.625,,,,23.220741271972656,,
1763806664,51.19187927246094,17.191919326782227,28.0,0.02,0.55,3.687000036239624,,,,24.116207122802734,,
1763806666,51.19187927246094,17.191917419433594,28.0,0.02,0.55,3.625,,,,23.228919982910156,,
1763806668,51.19187927246094,17.191919326782227,27.0,0.02,0.57,3.625,,,,23.61327362060547,,
1763806670,51.19187927246094,17.191919326782227,28.0,0.01,0.55,3.625,,,,23.25345230102539,,
1763806672,51.19187927246094,17.19192123413086,27.0,0.01,0.57,3.625,,,,23.20847511291504,,
1763806674,51.19187927246094,17.19192123413086,27.0,0.01,0.57,3.625,,,,24.08349609375,,
1763806676,51.19187927246094,17.191919326782227,27.0,0.02,0.57,3.625,,,,24.095762252807617,,
1763806678,51.19187545776367,17.191917419433594,28.0,0.02,0.55,3.625,,,,24.058961868286133,,
1763806680,51.19187545776367,17.19191551208496,28.0,0.03,0.55,3.625,,,,24.467849731445312,,
1763806682,51.19187545776367,17.191917419433594,28.0,0.03,0.55,3.562000036239624,,,,23.474252700805664,,
1763806684,51.19187545776367,17.191919326782227,28.0,0.02,0.55,3.562000036239624,,,,24.492382049560547,,
1763806686,51.19187545776367,17.191919326782227,28.0,0.03,0.55,3.5,,,,24.504650115966797,,
1763806688,,,,,,3.562000036239624,,,,23.62145233154297,,
1763806690,51.19187545776367,17.191917419433594,28.0,0.03,0.55,3.562000036239624,,,,23.637807846069336,,
1763806692,,,,,,3.562000036239624,,,,23.237096786499023,,
1763806694,51.19187545776367,17.191919326782227,28.0,0.02,0.55,3.562000036239624,,,,24.500560760498047,,
1763806696,,,,,,3.562000036239624,,,,24.467849731445312,,
1763806698,51.19187545776367,17.191919326782227,28.0,0.01,0.55,3.625,,,,23.84225082397461,,
1763806700,51.19187545776367,17.191913604736328,28.0,0.01,0.55,3.625,,,,24.0753173828125,,
1763806702,51.19187545776367,17.191913604736328,28.0,0.02,0.55,3.687000036239624,,,,25.800823211669922,,
1763806704,51.191871643066406,17.19191551208496,28.0,0.05,0.55,3.687000036239624,,,,67.99805450439453,,
1763806706,51.191871643066406,17.19191551208496,28.0,0.04,0.55,3.625,,,,127.0128402709961,,
1763806708,51.191871643066406,17.19191551208496,29.0,0.04,0.52,3.562000036239624,,,,106.57662200927734,,
1763806710,51.191871643066406,17.191905975341797,29.0,0.05,0.52,3.437000036239624,,,,128.5584259033203,,
1763806712,51.191871643066406,17.191890716552734,29.0,0.91,0.52,3.375,,,,688.5139770507812,,
1763806714,51.191871643066406,17.191879272460938,29.0,0.91,0.52,3.25,,,,67.34383392333984,,
1763806716,51.19187545776367,17.191865921020508,29.0,0.43,0.52,3.125,,,,91.14519500732422,,
