timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,voltage
1752760172,51.12912368774414,17.044452667236328,18.0,0.1899999976158142,0.9300000071525574,,,,,
1752760174,51.12912368774414,17.044452667236328,18.0,0.2800000011920929,0.9300000071525574,,,,,
1752760176,51.12912368774414,17.04445457458496,18.0,0.30000001192092896,0.9300000071525574,,,,,
1752760178,51.12912368774414,17.04445457458496,17.0,0.4000000059604645,0.949999988079071,,,,,
1752760180,51.12912368774414,17.04445457458496,18.0,0.23999999463558197,0.9300000071525574,,,,,
1752760182,51.12912368774414,17.04445457458496,18.0,0.25,0.9300000071525574,,,,,
1752760184,51.12912368774414,17.04445457458496,18.0,0.17000000178813934,0.9300000071525574,,,,,
1752760186,51.12912368774414,17.04445457458496,18.0,0.10999999940395355,0.9300000071525574,,,,,
1752760188,51.12912368774414,17.04445457458496,18.0,0.17000000178813934,0.9300000071525574,,,,,
1752760190,51.12912368774414,17.04445457458496,18.0,0.3799999952316284,0.9300000071525574,,,,,
1752760192,51.12912368774414,17.044456481933594,18.0,0.4399999976158142,0.9300000071525574,,,,,
1752760194,51.12912368774414,17.044456481933594,18.0,0.4099999964237213,0.9300000071525574,,,,,
1752760196,51.12912368774414,17.044456481933594,18.0,0.2800000011920929,0.9300000071525574,,,,,
1752760198,51.12912368774414,17.044456481933594,18.0,0.38999998569488525,0.9300000071525574,,,,,
1752760200,51.12912368774414,17.044456481933594,18.0,0.47999998927116394,0.9300000071525574,,,,,
1752760202,51.12912368774414,17.044456481933594,18.0,0.2800000011920929,0.9300000071525574,,,,,
1752760204,51.12912368774414,17.044456481933594,18.0,0.1599999964237213,0.9300000071525574,,,,,
1752760206,51.12912368774414,17.044456481933594,18.0,0.1599999964237213,0.9300000071525574,,,,,
1752760208,51.12912368774414,17.044456481933594,18.0,0.1899999976158142,0.9300000071525574,,,,,
1752760210,51.12912368774414,17.044456481933594,18.0,0.12999999523162842,0.9300000071525574,,,,,
1752760212,51.12912368774414,17.044456481933594,18.0,0.20000000298023224,0.9300000071525574,,,,,
1752760214,51.12912368774414,17.044456481933594,18.0,0.1599999964237213,0.9300000071525574,,,,,
1752760216,51.12912368774414,17.044456481933594,18.0,0.47999998927116394,0.9300000071525574,,,,,
1752760218,51.12912368774414,17.044456481933594,18.0,0.17000000178813934,0.9300000071525574,,,,,
1752760220,51.12912368774414,17.044456481933594,18.0,0.1899999976158142,0.9300000071525574,,,,,
1752760222,51.12912368774414,17.044456481933594,18.0,0.11999999731779099,0.9300000071525574,,,,,
1752760224,51.12912368774414,17.044456481933594,18.0,0.019999999552965164,0.9300000071525574,,,,,
1752760226,51.12912368774414,17.044456481933594,18.0,0.25,0.9300000071525574,,,,,
1752760228,51.12912368774414,17.044456481933594,17.0,0.17000000178813934,0.949999988079071,,,,,
1752760230,51.12912368774414,17.044456481933594,17.0,0.15000000596046448,0.949999988079071,,,,,
1752760232,51.12912368774414,17.044456481933594,18.0,0.20000000298023224,0.9300000071525574,,,,,
1752760234,51.12912368774414,17.044456481933594,18.0,0.25,0.9300000071525574,,,,,
1752760236,51.12912368774414,17.044456481933594,18.0,0.23000000417232513,0.9300000071525574,,,,,
1752760238,51.12912368774414,17.044456481933594,18.0,0.4699999988079071,0.9300000071525574,,,,,
1752760240,51.12912368774414,17.044458389282227,18.0,0.5699999928474426,0.9300000071525574,,,,,
1752760242,51.129119873046875,17.044458389282227,18.0,0.25999999046325684,0.9300000071525574,,,,,
1752760244,51.12912368774414,17.044458389282227,18.0,0.20999999344348907,0.9300000071525574,,,,,
1752760246,51.12912368774414,17.044458389282227,18.0,0.18000000715255737,0.9300000071525574,,,,,
1752760248,51.12912368774414,17.04446029663086,18.0,0.5600000023841858,0.9300000071525574,,,,,
1752760250,51.12912368774414,17.04446029663086,18.0,0.41999998688697815,0.9300000071525574,,,,,
1752760252,51.129119873046875,17.04446029663086,18.0,0.23000000417232513,0.9300000071525574,,,,,
1752760254,51.129119873046875,17.04446029663086,18.0,0.4300000071525574,0.9300000071525574,,,,,
1752760256,51.129119873046875,17.044462203979492,18.0,0.3700000047683716,0.9300000071525574,,,,,
1752760258,51.129119873046875,17.044462203979492,18.0,0.4699999988079071,0.9300000071525574,,,,,
1752760260,51.129119873046875,17.044462203979492,18.0,0.23999999463558197,0.9300000071525574,,,,,
1752760262,51.129119873046875,17.044462203979492,18.0,0.36000001430511475,0.9300000071525574,,,,,
1752760264,51.129119873046875,17.044462203979492,18.0,0.019999999552965164,0.9300000071525574,,,,,
1752760266,51.129119873046875,17.044462203979492,18.0,0.07000000029802322,0.9300000071525574,,,,,
1752760268,51.129119873046875,17.044462203979492,18.0,0.10999999940395355,0.9300000071525574,,,,,
1752760270,51.129119873046875,17.044462203979492,18.0,0.18000000715255737,0.9300000071525574,,,,,
1752760272,51.129119873046875,17.044462203979492,18.0,0.4000000059604645,0.9300000071525574,,,,,
1752760274,51.129119873046875,17.044462203979492,18.0,0.20000000298023224,0.9300000071525574,,,,,
1752760276,51.129119873046875,17.044462203979492,18.0,0.15000000596046448,0.9300000071525574,,,,,
1752760278,51.129119873046875,17.044462203979492,18.0,0.38999998569488525,0.9300000071525574,,,,,
1752760280,51.129119873046875,17.04446029663086,18.0,0.3499999940395355,0.9300000071525574,,,,,
1752760282,51.129119873046875,17.04446029663086,18.0,0.17000000178813934,0.9300000071525574,,,,,
1752760284,51.129119873046875,17.04446029663086,18.0,0.18000000715255737,0.9300000071525574,,,,,
1752760286,51.129119873046875,17.04446029663086,18.0,0.4300000071525574,0.9300000071525574,,,,,
1752760288,51.129119873046875,17.04446029663086,18.0,0.2800000011920929,0.9300000071525574,,,,,
1752760290,51.129119873046875,17.04446029663086,18.0,0.3700000047683716,0.9300000071525574,,,,,
1752760292,51.129119873046875,17.044462203979492,18.0,0.1899999976158142,0.9300000071525574,,,,,
1752760294,51.129119873046875,17.044462203979492,18.0,0.12999999523162842,0.9300000071525574,,,,,
1752760296,51.129119873046875,17.044462203979492,18.0,0.28999999165534973,0.9300000071525574,,,,,
1752760298,51.129119873046875,17.044462203979492,18.0,0.07999999821186066,0.9300000071525574,,,,,
1752760300,51.129119873046875,17.044462203979492,18.0,0.2199999988079071,0.9300000071525574,,,,,
1752760302,51.129119873046875,17.044462203979492,18.0,0.18000000715255737,0.9300000071525574,,,,,
1752760304,51.129119873046875,17.044462203979492,18.0,0.25,0.9300000071525574,,,,,
1752760306,51.129119873046875,17.04446029663086,18.0,0.15000000596046448,0.9300000071525574,,,,,
1752760308,51.129119873046875,17.044462203979492,18.0,0.1899999976158142,0.9300000071525574,,,,,
1752760310,51.129119873046875,17.04446029663086,17.0,0.1599999964237213,0.949999988079071,,,,,
1752760312,51.129119873046875,17.044462203979492,18.0,0.4300000071525574,0.9300000071525574,,,,,
1752760314,51.129119873046875,17.044462203979492,18.0,0.15000000596046448,0.9300000071525574,,,,,
1752760316,51.129119873046875,17.044462203979492,18.0,0.4699999988079071,0.9300000071525574,,,,,
1752760318,51.129119873046875,17.044464111328125,18.0,0.5299999713897705,0.9300000071525574,,,,,
1752760320,51.129119873046875,17.044466018676758,18.0,0.3700000047683716,0.9300000071525574,,,,,
1752760322,51.129119873046875,17.044466018676758,18.0,0.4000000059604645,0.9300000071525574,,,,,
1752760324,51.129119873046875,17.044466018676758,18.0,0.4099999964237213,0.9300000071525574,,,,,
1752760326,51.129119873046875,17.044466018676758,18.0,0.09000000357627869,0.9300000071525574,,,,,
1752760328,51.129119873046875,17.04446792602539,18.0,0.3499999940395355,0.9300000071525574,,,,,
1752760330,51.129119873046875,17.04446792602539,18.0,0.38999998569488525,0.9300000071525574,,,,,
1752760332,51.129119873046875,17.04446792602539,18.0,0.20000000298023224,0.9300000071525574,,,,,
1752760334,51.129119873046875,17.04446792602539,18.0,0.27000001072883606,0.9300000071525574,,,,,
1752760336,51.129119873046875,17.04446792602539,18.0,0.2800000011920929,0.9300000071525574,,,,,
1752760338,51.129119873046875,17.04446792602539,18.0,0.03999999910593033,0.9300000071525574,,,,,
1752760340,51.129119873046875,17.04446792602539,18.0,0.3799999952316284,0.9300000071525574,,,,,
1752760342,51.129119873046875,17.04446792602539,18.0,0.3100000023841858,0.9300000071525574,,,,,
1752760344,51.129119873046875,17.04446792602539,18.0,0.30000001192092896,0.9300000071525574,,,,,
1752760346,51.129119873046875,17.04446792602539,18.0,0.23000000417232513,0.9300000071525574,,,,,
1752760348,51.129119873046875,17.04446792602539,18.0,0.17000000178813934,0.9300000071525574,,,,,
1752760350,51.129119873046875,17.04446792602539,18.0,0.1599999964237213,0.9300000071525574,,,,,
1752760352,51.129119873046875,17.04446792602539,18.0,0.27000001072883606,0.9300000071525574,,,,,
1752760354,51.129119873046875,17.04446792602539,18.0,0.3700000047683716,0.9300000071525574,,,,,
1752760356,51.129119873046875,17.04446792602539,18.0,0.15000000596046448,0.9300000071525574,,,,,
1752760358,51.129119873046875,17.04446792602539,18.0,0.38999998569488525,0.9300000071525574,,,,,
1752760360,51.129119873046875,17.044469833374023,18.0,0.05000000074505806,0.9300000071525574,,,,,
1752760362,51.129119873046875,17.04446792602539,18.0,0.25,0.9300000071525574,,,,,
1752760364,51.129119873046875,17.044469833374023,18.0,0.20000000298023224,0.9300000071525574,,,,,
1752760366,51.129119873046875,17.04446792602539,18.0,0.3100000023841858,0.9300000071525574,,,,,
1752760368,51.129119873046875,17.04446792602539,18.0,0.17000000178813934,0.9300000071525574,,,,,
1752760370,51.129119873046875,17.04446792602539,18.0,0.07999999821186066,0.9300000071525574,,,,,
1752760372,51.129119873046875,17.04446792602539,18.0,0.30000001192092896,0.9300000071525574,,,,,
