timestamp,temperature,ph,turbidity,tds,voltage
1752751342,,,,,
1752751344,,,,,
1752751346,,,,,
1752751348,,,,,
1752751350,,,,,
1752751352,,,,,
1752751354,,,,,
1752751356,,,,,
1752751358,,,,,
1752751360,,,,,
1752751362,,,,,
1752751364,,,,,
1752751366,,,,,
1752751368,,,,,
1752751370,,,,,
1752751372,,,,,
1752751374,,,,,
1752751376,,,,,
1752751378,,,,,
1752751380,,,,,
1752751382,,,,,
1752751384,,,,,
1752751386,,,,,
1752751388,,,,,
1752751390,,,,,
1752751392,,,,,
1752751394,,,,,
1752751396,,,,,
1752751398,,,,,
1752751400,,,,,
1752751402,,,,,
1752751404,,,,,
1752751406,,,,,
1752751408,,,,,
1752751410,,,,,
1752751412,,,,,
1752751414,,,,,
1752751416,,,,,
1752751418,,,,,
1752751420,,,,,
1752751422,,,,,
1752751424,,,,,
1752751426,,,,,
1752751428,,,,,
1752751430,,,,,
1752751432,,,,,
1752751434,,,,,
1752751436,,,,,
1752751438,,,,,
1752751440,,,,,
1752751442,,,,,
1752751444,,,,,
1752751446,,,,,
1752751448,,,,,
1752751450,,,,,
1752751452,,,,,
1752751454,,,,,
1752751456,,,,,
1752751458,,,,,
1752751460,,,,,
1752751462,,,,,
1752751464,,,,,
1752751466,,,,,
1752751468,,,,,
1752751470,,,,,
1752751472,,,,,
1752751474,,,,,
1752751476,,,,,
1752751478,,,,,
1752751480,,,,,
1752751482,,,,,
1752751484,,,,,
1752751486,,,,,
1752751488,,,,,
1752751490,,,,,
1752751492,,,,,
1752751494,,,,,
