timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,depth,voltage,current
1763728135,,,,,,,10.764705657958984,,,,,
1763728137,,,,,,,10.764705657958984,,0.0,82.20690155029297,17.850000381469727,4.239999771118164
1763728139,,,,,,18.25,10.752941131591797,,0.0,81.74894714355469,17.860000610351562,4.400000095367432
1763728141,,,,,,18.25,10.764705657958984,,0.0,82.13330841064453,17.860000610351562,4.239999771118164
1763728143,51.10657501220703,17.06058120727539,8.0,0.52,1.33,18.25,10.752941131591797,,0.0,82.3541030883789,17.84000015258789,4.239999771118164
1763728145,51.10657501220703,17.06058120727539,10.0,0.52,1.06,18.25,10.752941131591797,,0.0,82.18646240234375,17.790000915527344,4.320000171661377
1763728147,51.10657501220703,17.060583114624023,10.0,0.3,1.06,18.25,10.752941131591797,,0.0,81.78575134277344,17.8700008392334,4.320000171661377
1763728149,51.10657501220703,17.060585021972656,10.0,0.25,1.06,18.312000274658203,10.764705657958984,,0.0,82.31321716308594,17.850000381469727,4.239999771118164
1763728151,51.10657501220703,17.060583114624023,10.0,0.15,1.06,18.312000274658203,10.764705657958984,,0.0,82.21099090576172,17.84000015258789,4.239999771118164
1763728153,51.10657501220703,17.060585021972656,10.0,0.06,1.06,18.25,10.752941131591797,,0.0,81.72441864013672,17.850000381469727,4.239999771118164
1763728155,51.10657501220703,17.060585021972656,10.0,0.36,1.06,18.312000274658203,10.764705657958984,,0.0,82.12104034423828,17.790000915527344,4.239999771118164
1763728157,51.10657501220703,17.06058692932129,10.0,0.58,1.06,18.25,10.764705657958984,,0.0,82.149658203125,17.84000015258789,4.400000095367432
1763728159,51.10657501220703,17.060588836669922,10.0,0.4,1.06,18.25,10.764705657958984,,0.0,82.1905517578125,17.8700008392334,4.320000171661377
1763728161,51.10657501220703,17.060588836669922,10.0,0.17,1.06,18.25,10.752941131591797,,0.0,81.96566009521484,17.860000610351562,4.320000171661377
1763728163,51.10657501220703,17.060588836669922,10.0,0.17,1.06,18.25,10.764705657958984,,0.0,82.36637115478516,17.84000015258789,4.320000171661377
1763728165,51.10657501220703,17.060590744018555,10.0,0.11,1.06,18.312000274658203,10.752941131591797,,0.0,82.18646240234375,17.790000915527344,4.320000171661377
1763728167,51.10657501220703,17.060590744018555,10.0,0.19,1.06,18.312000274658203,10.752941131591797,,0.0,24.999404907226562,17.860000610351562,4.320000171661377
1763728169,51.10657501220703,17.060590744018555,10.0,0.04,1.06,18.25,10.764705657958984,,0.0,82.37454986572266,17.84000015258789,4.320000171661377
1763728171,51.10657501220703,17.060592651367188,10.0,0.21,1.06,18.25,10.764705657958984,,0.0,82.31321716308594,17.84000015258789,4.320000171661377
1763728173,51.10657501220703,17.060592651367188,10.0,0.02,1.06,18.25,10.764705657958984,,0.0,82.15374755859375,17.850000381469727,4.320000171661377
1763728175,51.10657501220703,17.06059455871582,10.0,0.43,1.06,18.312000274658203,10.752941131591797,,0.0,82.3622817993164,17.799999237060547,4.320000171661377
1763728177,51.10657501220703,17.06059455871582,10.0,0.31,1.06,18.312000274658203,10.752941131591797,,0.0,82.3786392211914,17.8700008392334,4.320000171661377
1763728179,51.10657501220703,17.060596466064453,10.0,0.23,1.06,18.25,10.764705657958984,,0.0,82.11286163330078,17.81999969482422,4.320000171661377
1763728181,51.10657501220703,17.060596466064453,10.0,0.09,1.06,18.25,10.752941131591797,,0.0,82.19464111328125,17.860000610351562,4.239999771118164
1763728183,51.1065788269043,17.060596466064453,10.0,0.43,1.06,18.312000274658203,10.752941131591797,,0.0,81.92886352539062,17.8700008392334,4.320000171661377
1763728185,51.1065788269043,17.060596466064453,10.0,0.04,1.06,18.25,10.764705657958984,,0.0,82.35819244384766,17.790000915527344,4.320000171661377
1763728187,51.10657501220703,17.06060218811035,10.0,0.05,1.06,18.312000274658203,10.752941131591797,,0.0,82.13739013671875,17.84000015258789,4.239999771118164
1763728189,51.10657501220703,17.06060028076172,9.0,0.27,1.2,18.312000274658203,10.764705657958984,,0.0,82.32957458496094,17.84000015258789,4.320000171661377
1763728191,51.10657501220703,17.06060028076172,9.0,0.13,1.2,18.25,10.764705657958984,,0.0,82.18646240234375,17.860000610351562,4.320000171661377
1763728193,51.10657501220703,17.06060028076172,9.0,0.34,1.2,18.312000274658203,10.752941131591797,,0.0,81.74485778808594,17.84000015258789,4.320000171661377
1763728195,51.106571197509766,17.060596466064453,9.0,0.53,1.2,18.312000274658203,10.752941131591797,,0.0,82.1741943359375,17.84000015258789,4.320000171661377
1763728197,51.1065673828125,17.060598373413086,9.0,0.37,1.2,18.25,10.752941131591797,,0.0,81.72441864013672,17.860000610351562,4.320000171661377
1763728199,51.106563568115234,17.060598373413086,9.0,0.32,1.2,18.25,10.752941131591797,,0.0,82.17010498046875,17.860000610351562,4.320000171661377
1763728201,51.10655975341797,17.060588836669922,9.0,0.74,1.19,18.25,10.752941131591797,,0.0,81.92886352539062,17.850000381469727,4.400000095367432
1763728203,51.10655212402344,17.060585021972656,9.0,0.92,1.19,18.25,10.752941131591797,,0.0,82.16192626953125,17.860000610351562,4.239999771118164
1763728205,51.106544494628906,17.060585021972656,9.0,0.68,1.19,18.25,10.764705657958984,,0.0,82.3786392211914,17.719999313354492,4.320000171661377
1763728207,51.106536865234375,17.06058120727539,9.0,1.12,1.19,18.25,10.752941131591797,,0.0,82.3704605102539,17.8700008392334,4.320000171661377
1763728209,51.106536865234375,17.060575485229492,9.0,0.52,1.19,18.25,10.764705657958984,,0.0,82.17010498046875,17.860000610351562,4.320000171661377
1763728211,51.10653305053711,17.06057357788086,9.0,0.23,1.19,18.25,10.764705657958984,,0.0,82.1905517578125,17.860000610351562,4.320000171661377
1763728213,51.10653305053711,17.06057357788086,9.0,0.17,1.19,18.312000274658203,10.752941131591797,,0.0,81.92477416992188,17.860000610351562,4.239999771118164
1763728215,51.106536865234375,17.060569763183594,9.0,0.23,1.19,18.25,10.752941131591797,,0.0,82.21916961669922,17.780000686645508,4.320000171661377
1763728217,51.106536865234375,17.060575485229492,9.0,0.39,1.19,18.25,10.752941131591797,,0.0,81.74077606201172,17.84000015258789,4.239999771118164
1763728219,51.106536865234375,17.060575485229492,9.0,0.41,1.19,18.312000274658203,10.764705657958984,,0.0,32.265342712402344,17.860000610351562,4.320000171661377
1763728221,51.106536865234375,17.06057357788086,9.0,0.11,1.19,18.312000274658203,10.752941131591797,,0.0,82.166015625,17.829999923706055,4.320000171661377
