timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,depth,voltage,current
1763808031,,,,,,,18.223529815673828,,,616.5415649414062,,4.400000095367432
1763808033,,,,,,1.187000036239624,18.223529815673828,,45.21739196777344,69.13475799560547,19.510000228881836,4.480000019073486
1763808035,,,,,,1.187000036239624,18.223529815673828,,45.21739196777344,70.68853759765625,19.5,4.480000019073486
1763808037,51.191898345947266,17.191795349121094,28.0,0.03,0.55,1.187000036239624,18.223529815673828,,45.21739196777344,69.53137969970703,19.5,4.400000095367432
1763808039,51.191898345947266,17.19179344177246,28.0,0.03,0.55,1.187000036239624,18.223529815673828,,45.21739196777344,68.84445190429688,19.5,4.480000019073486
1763808041,51.191898345947266,17.191791534423828,28.0,0.03,0.55,1.25,18.223529815673828,,45.21739196777344,69.09796142578125,19.5,4.400000095367432
1763808043,51.191898345947266,17.191789627075195,28.0,0.02,0.55,1.25,18.223529815673828,,45.21739196777344,69.10614013671875,19.5,4.480000019073486
1763808045,51.19190216064453,17.191789627075195,28.0,0.02,0.55,1.25,18.223529815673828,,45.21739196777344,68.90987396240234,19.5,4.480000019073486
1763808047,51.19190216064453,17.191791534423828,28.0,0.02,0.55,1.25,18.223529815673828,,45.21739196777344,68.93031311035156,19.5,4.400000095367432
1763808049,51.19190216064453,17.191789627075195,28.0,0.02,0.55,1.25,18.21176528930664,,45.21739196777344,69.09796142578125,19.5,4.480000019073486
1763808051,51.1919059753418,17.191789627075195,29.0,0.02,0.52,1.25,18.21176528930664,,45.21739196777344,68.87715911865234,19.510000228881836,4.480000019073486
1763808053,51.1919059753418,17.19178581237793,28.0,0.01,0.55,1.25,18.21176528930664,,45.21739196777344,68.83218383789062,19.510000228881836,4.480000019073486
1763808055,51.1919059753418,17.19178581237793,28.0,0.01,0.55,1.25,18.21176528930664,,45.21739196777344,68.84445190429688,19.5,4.480000019073486
1763808057,51.19190979003906,17.191783905029297,28.0,0.01,0.55,1.25,18.21176528930664,,45.21739196777344,69.0693359375,19.5,4.400000095367432
1763808059,51.1919059753418,17.191783905029297,27.0,0.01,0.58,1.25,18.21176528930664,,45.21739196777344,69.2819595336914,19.5,4.400000095367432
1763808061,51.1919059753418,17.191781997680664,27.0,0.01,0.58,1.25,18.21176528930664,,45.21739196777344,69.10205078125,19.5,4.480000019073486
1763808063,51.19190216064453,17.19178009033203,28.0,0.02,0.55,1.25,18.21176528930664,,45.21739196777344,69.2819595336914,19.510000228881836,4.480000019073486
1763808065,51.191898345947266,17.1917781829834,28.0,0.03,0.55,1.25,18.21176528930664,,45.21739196777344,69.06524658203125,19.510000228881836,4.480000019073486
1763808067,51.19189453125,17.1917781829834,28.0,0.02,0.55,1.25,18.21176528930664,,45.21739196777344,69.11431884765625,19.5,4.400000095367432
1763808069,51.191890716552734,17.19178009033203,29.0,0.02,0.55,1.25,18.21176528930664,,45.21739196777344,69.24516296386719,19.5,4.480000019073486
1763808071,51.191890716552734,17.191781997680664,29.0,0.01,0.55,1.25,18.21176528930664,,45.21739196777344,69.25333404541016,19.510000228881836,4.480000019073486
1763808073,51.191890716552734,17.191781997680664,28.0,0.02,0.58,1.25,18.21176528930664,,45.21739196777344,69.12248992919922,19.5,4.400000095367432
1763808075,51.191890716552734,17.191781997680664,28.0,0.02,0.58,1.25,18.21176528930664,,45.21739196777344,69.118408203125,19.5,4.480000019073486
