timestamp,latitude,longitude,satelites,velocity,hdop,temperature,ph,turbidity,tds,voltage
1752759646,,,,,,,,,,
1752759648,,,,,,,,,,
1752759650,,,,,,,,,,
1752759652,,,,,,,,,,
1752759654,,,,,,,,,,
1752759656,,,,,,,,,,
1752759658,,,,,,,,,,
1752759660,,,,,,,,,,
1752759662,,,,,,,,,,
1752759664,,,,,,,,,,
1752759666,,,,,,,,,,
1752759668,,,,,,,,,,
1752759670,,,,,,,,,,
1752759672,,,,,,,,,,
1752759674,,,,,,,,,,
1752759676,,,,,,,,,,
1752759678,,,,,,,,,,
1752759680,,,,,,,,,,
1752759682,,,,,,,,,,
1752759684,,,,,,,,,,
1752759686,,,,,,,,,,
1752759688,,,,,,,,,,
1752759690,,,,,,,,,,
1752759692,,,,,,,,,,
